stock,year,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Acetes japonicus,1950,1.32214770403268,0.0175411264419658,1.32214770403268,0.0175411264419658
Acetes japonicus,1951,1.46630185163398,0.0211912186709888,1.46630185163398,0.0211912186709888
Acetes japonicus,1952,1.66364526146761,0.0217904088156472,1.66364526146761,0.0217904088156472
Acetes japonicus,1953,1.77384447108579,0.022308995947426,1.77384447108579,0.022308995947426
Acetes japonicus,1954,1.80187904135093,0.0234926736139685,1.80187904135093,0.0234926736139685
Acetes japonicus,1955,1.82361927943399,0.0254350897832034,1.82361927943399,0.0254350897832034
Acetes japonicus,1956,1.92894709450563,0.0278983047585601,1.92894709450563,0.0278983047585601
Acetes japonicus,1957,1.93943444420562,0.029721114477293,1.93943444420562,0.029721114477293
Acetes japonicus,1958,1.76410968916546,0.0294521059399192,1.76410968916546,0.0294521059399192
Acetes japonicus,1959,1.89391478999577,0.0290087904161969,1.89391478999577,0.0290087904161969
Acetes japonicus,1960,1.87252116582104,0.0268751577196983,1.87252116582104,0.0268751577196983
Acetes japonicus,1961,1.87152636500279,0.0292355018724773,1.87152636500279,0.0292355018724773
Acetes japonicus,1962,1.85057511403454,0.0312394920879073,1.85057511403454,0.0312394920879073
Acetes japonicus,1963,1.78099034590025,0.0304056116987676,1.78099034590025,0.0304056116987676
Acetes japonicus,1964,1.7754117699515,0.0314523294240754,1.7754117699515,0.0314523294240754
Acetes japonicus,1965,1.87836953441743,0.0305674615269753,1.87836953441743,0.0305674615269753
Acetes japonicus,1966,1.8535979667256,0.0296397483140183,1.8535979667256,0.0296397483140183
Acetes japonicus,1967,1.97551226919549,0.0298052103696785,1.97551226919549,0.0298052103696785
Acetes japonicus,1968,1.68359201196036,0.0334685933041726,1.68359201196036,0.0334685933041726
Acetes japonicus,1969,1.31022428411399,0.0418459614460986,1.31022428411399,0.0418459614460986
Acetes japonicus,1970,1.06501288004759,0.0524320756096395,1.06501288004759,0.0524320756096395
Acetes japonicus,1971,0.803212193196694,0.0559959638989668,0.803212193196694,0.0559959638989668
Acetes japonicus,1972,0.519007922545343,0.103144664569381,0.519007922545343,0.103144664569381
Acetes japonicus,1973,0.171091580650084,0.0305981062377462,0.171091580650084,0.0305981062377462
Acetes japonicus,1974,0.121989172203,0.0317842591036148,0.121989172203,0.0317842591036148
Acetes japonicus,1975,0.188607032813442,0.040363379161819,0.188607032813442,0.040363379161819
Acetes japonicus,1976,0.550962468378768,0.12853854657813,0.550962468378768,0.12853854657813
Acetes japonicus,1977,0.927096428656479,0.112404861165693,0.927096428656479,0.112404861165693
Acetes japonicus,1978,1.04480687879616,0.108513329271423,1.04480687879616,0.108513329271423
Acetes japonicus,1979,0.816625415811229,0.0741488597989515,0.816625415811229,0.0741488597989515
Acetes japonicus,1980,0.856218585004115,0.0925411401780428,0.856218585004115,0.0925411401780428
Acetes japonicus,1981,0.917582525530365,0.10005736578795,0.917582525530365,0.10005736578795
Acetes japonicus,1982,0.97808473221076,0.100015209856789,0.97808473221076,0.100015209856789
Acetes japonicus,1983,1.09645155020821,0.0949183370657896,1.09645155020821,0.0949183370657896
Acetes japonicus,1984,1.0430999281539,0.106978584870962,1.0430999281539,0.106978584870962
Acetes japonicus,1985,1.04225082903015,0.120228867637882,1.04225082903015,0.120228867637882
Acetes japonicus,1986,0.948447824593711,0.112906644100235,0.948447824593711,0.112906644100235
Acetes japonicus,1987,0.889986539700095,0.113231075002688,0.889986539700095,0.113231075002688
Acetes japonicus,1988,0.893962480430528,0.127419833260998,0.893962480430528,0.127419833260998
Acetes japonicus,1989,0.947826609536332,0.141805449059556,0.947826609536332,0.141805449059556
Acetes japonicus,1990,0.966694207220272,0.137385156274156,0.966694207220272,0.137385156274156
Acetes japonicus,1991,0.979801150238905,0.135137130403099,0.979801150238905,0.135137130403099
Acetes japonicus,1992,1.0642748208082,0.136499387910893,1.0642748208082,0.136499387910893
Acetes japonicus,1993,1.15129418210337,0.140218172648678,1.15129418210337,0.140218172648678
Acetes japonicus,1994,1.29931564295558,0.149390526043065,1.29931564295558,0.149390526043065
Acetes japonicus,1995,1.47256975406306,0.155388748981009,1.47256975406306,0.155388748981009
Acetes japonicus,1996,1.61267805081156,0.160868845282045,1.61267805081156,0.160868845282045
Acetes japonicus,1997,1.68299374615371,0.153620264342538,1.68299374615371,0.153620264342538
Acetes japonicus,1998,1.80300216300259,0.163101816327619,1.80300216300259,0.163101816327619
Acetes japonicus,1999,1.91596545192458,0.153297474062596,1.91596545192458,0.153297474062596
Acetes japonicus,2000,1.95521316793912,0.158451134875067,1.95521316793912,0.158451134875067
Acetes japonicus,2001,1.89348180353371,0.14698214864834,1.89348180353371,0.14698214864834
Acetes japonicus,2002,1.90840395360169,0.147276425938573,1.90840395360169,0.147276425938573
Acetes japonicus,2003,1.94514521438692,0.15713294253165,1.94514521438692,0.15713294253165
Acetes japonicus,2004,2.06515173996255,0.158006549416603,2.06515173996255,0.158006549416603
Acetes japonicus,2005,2.00865445095918,0.158410243288261,2.00865445095918,0.158410243288261
Acetes japonicus,2006,2.07544280580916,0.169991256026253,2.07544280580916,0.169991256026253
Acetes japonicus,2007,2.00443843808113,0.174298470383943,2.00443843808113,0.174298470383943
Acetes japonicus,2008,1.95587790138674,0.160630938408258,1.95587790138674,0.160630938408258
Acetes japonicus,2009,2.02799535012709,0.167214011223266,2.02799535012709,0.167214011223266
Acetes japonicus,2010,1.97058537869652,0.163856610718892,1.97058537869652,0.163856610718892
